clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr;phr8#;phr8_txt;phr8_function;phr8_corr
463856;195438;2_Kings 2:9;link;<BRM ;qal;718107;K<BRM ;PreS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
463894;195584;2_Kings 2:14;link;J<BR ;qal;718209;W;Conj;;718210;J<BR ;Pred;;718211;>LJ#<00;Subj;;;;;;;;;;;;;;;;;;;;;
464122;196622;2_Kings 4:8;link;J<BR ;qal;718878;W;Conj;;718879;J<BR ;Pred;;718880;>LJ#< ;Subj;;718881;>L&#WNM ;Cmpl;;;;;;;;;;;;;;;;;
464127;196640;2_Kings 4:8;link;<BRW ;qal;718892;MDJ <BRW ;PreS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
464134;196658;2_Kings 4:9;link;<BR ;qal;718907;<BR ;PreC;;718908;<LJNW ;Cmpl;;718909;TMJD00;Time;;;;;;;;;;;;;;;;;;;;;
464252;197105;2_Kings 4:31;link;<BR ;qal;719223;W;Conj;;719224;GXZJ ;Subj;;719225;<BR ;Pred;;719226;LPNJHM ;Cmpl;;;;;;;;;;;;;;;;;
464546;198299;2_Kings 6:9;link;<BR ;qal;720038;M<BR ;Pred;;720039;HMQWM HZH ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
464648;198691;2_Kings 6:26;link;<BR ;qal;720313;MLK J#R>L ;Subj;;720314;<BR ;PreC;;720315;<L&HXMH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
464673;198787;2_Kings 6:30;link;<BR ;qal;720376;W;Conj;;720377;HW> ;Subj;;720378;<BR ;PreC;;720379;<L&HXMH ;Cmpl;;;;;;;;;;;;;;;;;
464952;200016;2_Kings 8:21;link;J<BR ;qal;721174;W;Conj;;721175;J<BR ;Pred;;721176;JWRM ;Subj;;721177;Y<JRH ;Cmpl;;;;;;;;;;;;;;;;;
465486;202619;2_Kings 12:5;link;* <WBR ;qal;722694;>#R&;Rela;;722695;* JWB> ;Pred;;722696;BJT&JHWH ;Cmpl;;722697;KSP <WBR ;PrAd;;;;;;;;;;;;;;;;;
465699;203820;2_Kings 14:9;link;T<BR ;qal;723360;W;Conj;;723361;T<BR ;Pred;;723362;XJT H#DH ;Subj;;;;;;;;;;;;;;;;;;;;;
466170;206745;2_Kings 18:12;link;J<BRW ;qal;724889;W;Conj;;724890;J<BRW ;Pred;;724891;>T&BRJTW >T KL&;Objc;;;;;;;;;;;;;;;;;;;;;
467686;214858;Isaiah 8:8;link;<BR ;qal;729328;W;Conj;;729329;<BR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
467741;215077;Isaiah 8:21;link;<BR ;qal;729472;W;Conj;;729473;<BR ;Pred;;729474;BH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
467932;215996;Isaiah 10:28;link;<BR ;qal;730050;<BR ;Pred;;730051;BMGRWN ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
467934;216003;Isaiah 10:29;link;<BRW ;qal;730055;<BRW ;Pred;;730056;M<BRH ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
468294;217582;Isaiah 16:8;link;<BRW ;qal;731071;<BRW ;Pred;;731072;JM00;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
468698;219420;Isaiah 23:2;link;<BR ;qal;732144;<BR ;PreC;;732145;JM ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
468712;219466;Isaiah 23:6;link;<BRW ;qal;732177;<BRW ;Pred;;732178;TR#J#H ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
468725;219511;Isaiah 23:10;link;<BRJ ;qal;732206;<BRJ ;Pred;;732207;>RYK ;Cmpl;;732208;KJ>R ;Adju;;;;;;;;;;;;;;;;;;;;;
468736;219549;Isaiah 23:12;link;<BRJ ;qal;732230;KTJM ;Cmpl;;732232;<BRJ ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
468791;219759;Isaiah 24:5;link;<BRW ;qal;732362;KJ&;Conj;;732363;<BRW ;Pred;;732364;TWRT ;Objc;;;;;;;;;;;;;;;;;;;;;
468983;220522;Isaiah 26:20;link;J<BR&;qal;732834;<D&;Conj;;732835;J<BR&;Pred;;732836;Z<M00;Subj;;;;;;;;;;;;;;;;;;;;;
469103;221063;Isaiah 28:15;link;J<BR ;qal;733147;KJ&;Conj;;733148;J<BR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
469118;221127;Isaiah 28:18;link;J<BR ;qal;733193;KJ ;Conj;;733194;J<BR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
469120;221135;Isaiah 28:19;link;<BRW ;qal;733199;MDJ <BRW ;PreS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
469122;221145;Isaiah 28:19;link;J<BR ;qal;733202;KJ&;Conj;;733203;BBQR BBQR ;Time;;733204;J<BR ;Pred;;733205;BJWM WBLJLH ;Time;;;;;;;;;;;;;;;;;
469182;221386;Isaiah 29:5;link;<BR ;qal;733376;W;Conj;;733377;KMY <BR ;PreC;;733378;HMWN <RJYJM ;Subj;;;;;;;;;;;;;;;;;;;;;
469461;222633;Isaiah 31:9;link;J<BWR ;qal;734172;W;Conj;;734173;SL<W ;Subj;;734174;MMGWR ;Cmpl;;734175;J<BWR ;Pred;;;;;;;;;;;;;;;;;
469563;223015;Isaiah 33:8;link;* <BR ;qal;734426;* #BT ;Pred;;734427;<BR >RX ;Subj;;;;;;;;;;;;;;;;;;;;;;;;;
469626;223206;Isaiah 33:21;link;J<BRNW00;qal;734568;W;Conj;;734569;YJ >DJR ;Subj;;734570;L> ;Nega;;734571;J<BRNW00;PreO;;;;;;;;;;;;;;;;;
469679;223424;Isaiah 34:10;link;<BR ;qal;734712;LNYX NYXJM ;Time;;734713;>JN ;NCop;;734714;<BR ;PreC;;734715;BH00;Cmpl;;;;;;;;;;;;;;;;;
469740;223675;Isaiah 35:8;link;J<BRNW ;qal;734888;L>&;Nega;;734889;J<BRNW ;PreO;;734890;VM> ;Subj;;;;;;;;;;;;;;;;;;;;;
470252;225991;Isaiah 40:27;link;J<BWR00;qal;736343;W;Conj;;736344;M>LHJ ;Adju;;736345;M#PVJ ;Subj;;736346;J<BWR00;Pred;;;;;;;;;;;;;;;;;
470284;226092;Isaiah 41:3;link;J<BWR ;qal;736427;J<BWR ;Pred;;736428;#LWM ;Modi;;736429;>RX ;Objc;;;;;;;;;;;;;;;;;;;;;
470550;226943;Isaiah 43:2;link;T<BR ;qal;737061;KJ&;Conj;;737062;T<BR ;Pred;;737063;BMJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
470903;228098;Isaiah 45:14;link;J<BRW ;qal;737950;JGJ< MYRJM WSXR&KW# WSB>JM >N#J MDH ;Subj;;737951;<LJK ;Cmpl;;737952;J<BRW ;Pred;;;;;;;;;;;;;;;;;;;;;
470906;228107;Isaiah 45:14;link;J<BRW ;qal;737958;BZQJM ;Adju;;737959;J<BRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
471051;228543;Isaiah 47:2;link;<BRJ ;qal;738304;<BRJ ;Pred;;738305;NHRWT00;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
471485;230036;Isaiah 51:10;link;<BR ;qal;739427;L<BR ;Pred;;739428;G>WLJM00;Subj;;;;;;;;;;;;;;;;;;;;;;;;;
471553;230275;Isaiah 51:23;link;N<BRH ;qal;739583;W;Conj;;739584;N<BRH ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
471555;230288;Isaiah 51:23;link;* <BRJM00;qal;739589;W;Conj;;739590;KXWY ;Cmpl;;739591;L<BRJM00;Adju;;;;;;;;;;;;;;;;;;;;;
471727;230895;Isaiah 54:9;link;<BR ;qal;740045;M<BR ;Pred;;740046;MJ&NX ;Subj;;740047;<WD ;Modi;;740048;<L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;
472241;232855;Isaiah 60:15;link;<WBR ;qal;741425;W;Conj;;741426;>JN ;NCop;;741427;<WBR ;PreC;;;;;;;;;;;;;;;;;;;;;
472365;233391;Isaiah 62:10;link;<BRW ;qal;741798;<BRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
472366;233392;Isaiah 62:10;link;<BRW ;qal;741799;<BRW ;Pred;;741800;B#<RJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
472869;235453;Jeremiah 2:6;link;<BR ;qal;743169;L>&;Nega;;743170;<BR ;Pred;;743171;BH ;Cmpl;;743172;>J# ;Subj;;;;;;;;;;;;;;;;;
472886;235525;Jeremiah 2:10;link;<BRW ;qal;743221;KJ ;Conj;;743222;<BRW ;Pred;;743223;>JJ KTJJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
472933;235692;Jeremiah 2:20;link;><BWR ;qal;743344;L> ;Nega;;743345;><BWR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
473403;237508;Jeremiah 5:22;link;J<BRNHW ;qal;744576;W;Conj;;744577;L> ;Nega;;744578;J<BRNHW ;PreO;;;;;;;;;;;;;;;;;;;;;
473407;237519;Jeremiah 5:22;link;J<BRNHW00;qal;744587;W;Conj;;744588;L> ;Nega;;744589;J<BRNHW00;PreO;;;;;;;;;;;;;;;;;;;;;
473429;237595;Jeremiah 5:28;link;<BRW ;qal;744643;GM ;Modi;;744644;<BRW ;Pred;;744645;DBRJ&R< ;Objc;;;;;;;;;;;;;;;;;;;;;
473801;239238;Jeremiah 8:13;link;J<BRWM00;qal;745676;J<BRWM00;PreO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
473828;239346;Jeremiah 8:20;link;<BR ;qal;745751;<BR ;Pred;;745752;QYJR ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
473882;239553;Jeremiah 9:9;link;<BR ;qal;745901;MBLJ&;Conj;;745902;>J# ;Subj;;745903;<BR ;PreC;;;;;;;;;;;;;;;;;;;;;
473893;239613;Jeremiah 9:11;link;* <BR00;qal;745935;* NYTH ;Pred;;745936;KMDBR ;Adju;;745937;MBLJ <BR00;Adju;;;;;;;;;;;;;;;;;;;;;
474137;240659;Jeremiah 11:15;link;J<BRW ;qal;746606;W;Conj;;746607;B#R&QD# ;Objc;;746608;J<BRW ;Pred;;746609;M<LJK ;Cmpl;;;;;;;;;;;;;;;;;
474370;241626;Jeremiah 13:24;link;<WBR ;qal;747245;<WBR ;PreC;;747246;LRWX MDBR00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
474884;243945;Jeremiah 18:16;link;<WBR ;qal;748699;<WBR ;PreC;;748700;<LJH ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
474958;244319;Jeremiah 19:8;link;<BR ;qal;748921;<BR ;PreC;;748922;<LJH ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
475176;245449;Jeremiah 22:8;link;<BRW ;qal;749557;W;Conj;;749558;<BRW ;Pred;;749559;GWJM RBJM ;Subj;;749560;<L H<JR HZ>T ;Cmpl;;;;;;;;;;;;;;;;;
475329;246098;Jeremiah 23:9;link;<BRW ;qal;749982;<BRW ;PreO;;749983;JJN ;Subj;;;;;;;;;;;;;;;;;;;;;;;;;
476601;252866;Jeremiah 33:13;link;T<BRNH ;qal;753634;B<RJ HHR B<RJ H#PLH WB<RJ HNGB WB>RY BNJMN WBSBJBJ JRW#LM WB<RJ JHWDH ;Loca;;753635;<D ;Modi;;753636;T<BRNH ;Pred;;753637;HY>N ;Subj;;753638;<L&JDJ MWNH ;Cmpl;;;;;;;;;;;;;
476741;253594;Jeremiah 34:18;link;<BRJM ;qal;754048;H;Rela;;754049;<BRJM ;PreC;;754050;>T&BRTJ ;Objc;;;;;;;;;;;;;;;;;;;;;
476745;253615;Jeremiah 34:18;link;J<BRW ;qal;754062;W;Conj;;754063;J<BRW ;Pred;;754064;BJN BTRJW00;Cmpl;;;;;;;;;;;;;;;;;;;;;
476747;253634;Jeremiah 34:19;link;<BRJM ;qal;754066;H;Rela;;754067;<BRJM ;PreC;;754068;BJN BTRJ H<GL00;Cmpl;;;;;;;;;;;;;;;;;;;;;
477406;257587;Jeremiah 41:10;link;<BR ;qal;756161;L<BR ;Pred;;756162;>L&BNJ <MWN00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
478063;260823;Jeremiah 48:32;link;<BRW ;qal;757984;NVJ#TJK ;Subj;;757985;<BRW ;Pred;;757986;JM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
478214;261422;Jeremiah 49:17;link;<BR ;qal;758378;<BR ;PreC;;758379;<LJH ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
478375;262088;Jeremiah 50:13;link;<BR ;qal;758796;<BR ;PreC;;758797;<L&BBL ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
478709;263465;Jeremiah 51:43;link;J<BR ;qal;759670;W;Conj;;759671;L>&;Nega;;759672;J<BR ;Pred;;759673;BHN ;Cmpl;;759674;BN&>DM00;Subj;;;;;;;;;;;;;
479355;266735;Ezekiel 5:14;link;* <WBR00;qal;761569;W;Conj;;761570;* >TNK ;PreO;;761571;LXRBH WLXRPH BGWJM ;Cmpl;;761574;L<JNJ KL&<WBR00;Adju;;;;;;;;;;;;;;;;;
479369;266805;Ezekiel 5:17;link;J<BR&;qal;761611;W;Conj;;761612;DBR WDM ;Subj;;761613;J<BR&;Pred;;761614;BK ;Cmpl;;;;;;;;;;;;;;;;;
479668;268155;Ezekiel 9:4;link;<BR ;qal;762484;<BR ;Pred;;762485;BTWK H<JR BTWK JRW#LM ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
479674;268189;Ezekiel 9:5;link;<BRW ;qal;762503;<BRW ;Pred;;762504;B<JR ;Cmpl;;762505;>XRJW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
480234;270665;Ezekiel 14:15;link;<WBR ;qal;764096;MBLJ <WBR ;PreC;;764097;MPNJ HXJH00;Adju;;;;;;;;;;;;;;;;;;;;;;;;;
480244;270708;Ezekiel 14:17;link;T<BR ;qal;764122;XRB ;Subj;;764123;T<BR ;Pred;;764124;B>RY ;Cmpl;;;;;;;;;;;;;;;;;;;;;
480331;271097;Ezekiel 16:6;link;><BR ;qal;764375;W;Conj;;764376;><BR ;Pred;;764377;<LJK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
480345;271142;Ezekiel 16:8;link;><BR ;qal;764410;W;Conj;;764411;><BR ;Pred;;764412;<LJK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
480378;271288;Ezekiel 16:15;link;* <WBR ;qal;764513;W;Conj;;764514;* T#PKJ ;Pred;;764515;>T&TZNWTJK ;Objc;;764516;<L&KL&<WBR ;Cmpl;;;;;;;;;;;;;;;;;
480416;271452;Ezekiel 16:25;link;* <WBR ;qal;764623;W;Conj;;764624;* TP#QJ ;Pred;;764625;>T&RGLJK ;Objc;;764626;LKL&<WBR ;Adju;;;;;;;;;;;;;;;;;
482168;279032;Ezekiel 29:11;link;T<BR&;qal;769536;L> ;Nega;;769537;T<BR&;Pred;;769538;BH ;Cmpl;;769539;RGL >DM ;Subj;;;;;;;;;;;;;;;;;
482169;279040;Ezekiel 29:11;link;T<BR&;qal;769540;W;Conj;;769541;RGL BHMH ;Subj;;769542;L> ;Nega;;769543;T<BR&;Pred;;769544;BH ;Cmpl;;;;;;;;;;;;;
482673;281391;Ezekiel 33:28;link;* <WBR00;qal;771009;W;Conj;;771010;* #MMW ;Pred;;771011;HRJ J#R>L ;Subj;;771012;M>JN <WBR00;Adju;;;;;;;;;;;;;;;;;
482863;282256;Ezekiel 35:7;link;* <BR ;qal;771579;W;Conj;;771580;* HKRTJ ;Pred;;771581;MMNW ;Cmpl;;771582;<BR W#B00;Objc;;;;;;;;;;;;;;;;;
483061;283104;Ezekiel 36:34;link;* <WBR00;qal;772124;TXT >#R ;Conj;;772125;* HJTH ;Pred;;772126;* #MMH ;PreC;;772127;L<JNJ KL&<WBR00;Adju;;;;;;;;;;;;;;;;;
483376;284553;Ezekiel 39:11;link;* <BRJM ;qal;773007;* >TN ;Pred;;773008;LGWG ;Cmpl;;773009;MQWM&;Objc;;773012;GJ H<BRJM QDMT HJM ;Objc;;;;;;;;;;;;;;;;;
483378;284562;Ezekiel 39:11;link;* <BRJM ;qal;773013;W;Conj;;773014;* XSMT ;PreC;;773015;HJ> ;Subj;;773016;>T&H<BRJM ;Objc;;;;;;;;;;;;;;;;;
483388;284608;Ezekiel 39:14;link;<BRJM ;qal;773043;<BRJM ;PreC;;773044;B>RY ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
483389;284615;Ezekiel 39:14;link;* <BRJM ;qal;773045;* MQBRJM ;PreC;;773046;>T&H<BRJM >T&HNWTRJM <L&PNJ H>RY ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
483392;284631;Ezekiel 39:15;link;<BRW ;qal;773050;W;Conj;;773051;<BRW ;Pred;;773052;H<BRJM ;Subj;;773053;B>RY ;Cmpl;;;;;;;;;;;;;;;;;
484241;289765;Ezekiel 47:5;link;<BR ;qal;775518;L<BR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
484774;292309;Hosea 6:7;link;<BRW ;qal;777029;W;Conj;;777030;HMH ;Subj;;777031;K>DM ;Adju;;777032;<BRW ;Pred;;777033;BRJT ;Objc;;;;;;;;;;;;;
484853;292604;Hosea 8:1;link;<BRW ;qal;777245;J<N ;Conj;;777246;<BRW ;Pred;;777247;BRJTJ ;Objc;;;;;;;;;;;;;;;;;;;;;
485032;293216;Hosea 10:11;link;<BRTJ ;qal;777691;W;Conj;;777692;>NJ ;Subj;;777693;<BRTJ ;Pred;;777694;<L&VWB YW>RH ;Cmpl;;;;;;;;;;;;;;;;;
485556;295292;Joel 4:17;link;J<BRW&;qal;779091;W;Conj;;779092;ZRJM ;Subj;;779093;L>&;Nega;;779094;J<BRW&;Pred;;779095;BH ;Cmpl;;779096;<WD00;Modi;;;;;;;;;
485834;296571;Amos 5:5;link;T<BRW ;qal;779921;W;Conj;;779922;B>R #B< ;Cmpl;;779923;L> ;Nega;;779924;T<BRW ;Pred;;;;;;;;;;;;;;;;;
485888;296783;Amos 5:17;link;><BR ;qal;780076;KJ&;Conj;;780077;><BR ;Pred;;780078;BQRBK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
485926;296946;Amos 6:2;link;<BRW ;qal;780186;<BRW ;Pred;;780187;KLNH ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
486021;297313;Amos 7:8;link;<BWR ;qal;780441;<BWR ;Pred;;780442;LW00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
486073;297529;Amos 8:2;link;<BWR ;qal;780596;<BWR ;Pred;;780597;LW00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
486083;297564;Amos 8:5;link;J<BR ;qal;780617;MTJ ;Ques;;780618;J<BR ;Pred;;780619;HXD# ;Subj;;;;;;;;;;;;;;;;;;;;;
486395;298975;Jonah 2:4;link;<BRW00;qal;781547;KL&M#BRJK WGLJK ;Subj;;781548;<LJ ;Cmpl;;781549;<BRW00;Pred;;;;;;;;;;;;;;;;;;;;;
486569;299713;Micah 1:11;link;<BRJ ;qal;782034;<BRJ ;Pred;;782035;LKM ;Adju;;782037;<RJH&B#T ;Adju;;;;;;;;;;;;;;;;;;;;;
486628;299939;Micah 2:8;link;* <BRJM ;qal;782192;M<BRJM BVX #WBJ MLXMH00;Adju;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
486649;300023;Micah 2:13;link;J<BRW ;qal;782240;W;Conj;;782241;J<BRW ;Pred;;782242;#<R ;Objc;;;;;;;;;;;;;;;;;;;;;
486651;300029;Micah 2:13;link;J<BR ;qal;782246;W;Conj;;782247;J<BR ;Pred;;782248;MLKM ;Subj;;782249;LPNJHM ;Cmpl;;;;;;;;;;;;;;;;;
486813;300746;Micah 5:7;link;<BR ;qal;782712;>M ;Conj;;782713;<BR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
486977;301382;Micah 7:18;link;<BR ;qal;783147;W;Conj;;783148;<BR ;PreC;;783149;<L&P#< ;Cmpl;;783150;L#>RJT NXLTW ;Adju;;;;;;;;;;;;;;;;;
487018;301542;Nahum 1:8;link;* <BR ;qal;783251;W;Conj;;783252;B#VP <BR ;Adju;;783253;KLH ;Objc;;783254;* J<#H ;Pred;;783255;MQWMH ;Objc;;;;;;;;;;;;;
487033;301594;Nahum 1:12;link;<BR ;qal;783297;W;Conj;;783298;<BR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
487050;301647;Nahum 2:1;link;<BR&;qal;783341;L<BR&;Pred;;783342;BK ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
487192;302165;Nahum 3:19;link;<BRH ;qal;783702;KJ ;Conj;;783703;<L&MJ ;Cmpl;;783704;L>&;Nega;;783705;<BRH ;Pred;;783706;R<TK ;Subj;;783707;TMJD00;Time;;;;;;;;;
487240;302338;Habakkuk 1:11;link;J<BR ;qal;783832;W;Conj;;783833;J<BR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
487409;302916;Habakkuk 3:10;link;<BR ;qal;784257;ZRM MJM ;Subj;;784258;<BR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
487523;303468;Zephaniah 2:2;link;<BR ;qal;784562;KMY ;Adju;;784563;<BR ;Pred;;784564;JWM ;Subj;;;;;;;;;;;;;;;;;;;;;
487588;303733;Zephaniah 2:15;link;<WBR ;qal;784728;<WBR ;PreC;;784729;<LJH ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
487612;303816;Zephaniah 3:6;link;* <WBR ;qal;784786;* HXRBTJ ;Pred;;784787;XWYWTM ;Objc;;784788;MBLJ <WBR ;Adju;;;;;;;;;;;;;;;;;;;;;
488314;306954;Zechariah 7:14;link;* <BR ;qal;786610;W;Conj;;786611;H>RY ;Subj;;786612;* N#MH ;Pred;;786613;>XRJHM ;Cmpl;;786614;M<BR WM#B ;Adju;;;;;;;;;;;;;
488445;307588;Zechariah 9:8;link;* <BR ;qal;786973;W;Conj;;786974;* XNJTJ ;Pred;;786975;LBJTJ ;Cmpl;;786976;MYBH ;Adju;;786977;M<BR WM#B ;Adju;;;;;;;;;;;;;
488446;307594;Zechariah 9:8;link;J<BR ;qal;786978;W;Conj;;786979;L>&;Nega;;786980;J<BR ;Pred;;786981;<LJHM ;Cmpl;;786982;<WD ;Modi;;786983;NG# ;Subj;;;;;;;;;
488542;307977;Zechariah 10:11;link;<BR ;qal;787246;W;Conj;;787247;<BR ;Pred;;787248;BJM ;Cmpl;;787249;YRH ;Adju;;;;;;;;;;;;;;;;;
489386;311532;Psalms 8:9;link;<BR ;qal;789548;<BR ;PreC;;789549;>RXWT JMJM00;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
489683;312505;Psalms 17:3;link;J<BR&;qal;790240;BL&;Nega;;790241;J<BR&;Pred;;790242;PJ00;Subj;;;;;;;;;;;;;;;;;;;;;
489764;312783;Psalms 18:13;link;<BRW ;qal;790428;MNGH NGDW ;Cmpl;;790429;<BJW ;Subj;;790430;<BRW ;Pred;;;;;;;;;;;;;;;;;;;;;
490863;316559;Psalms 37:36;link;J<BR ;qal;793120;W;Conj;;793121;J<BR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
490888;316645;Psalms 38:5;link;<BRW ;qal;793186;KJ ;Conj;;793187;<WNTJ ;Subj;;793188;<BRW ;Pred;;793189;R>#J ;Objc;;;;;;;;;;;;;;;;;
491134;317416;Psalms 42:5;link;><BR ;qal;793768;KJ ;Conj;;793769;><BR ;Pred;;793770;BSK ;Adju;;;;;;;;;;;;;;;;;;;;;
491145;317472;Psalms 42:8;link;<BRW00;qal;793797;KL&M#BRJK WGLJK ;Subj;;793798;<LJ ;Cmpl;;793799;<BRW00;Pred;;;;;;;;;;;;;;;;;;;;;
491375;318318;Psalms 48:5;link;<BRW ;qal;794355;<BRW ;Pred;;794356;JXDW00;Modi;;;;;;;;;;;;;;;;;;;;;;;;;
491808;319784;Psalms 57:2;link;J<BR ;qal;795419;<D ;Conj;;795420;J<BR ;Pred;;795421;HWWT00;Subj;;;;;;;;;;;;;;;;;;;;;
492189;321000;Psalms 66:6;link;J<BRW ;qal;796265;BNHR ;Cmpl;;796266;J<BRW ;Pred;;796267;BRGL ;Adju;;;;;;;;;;;;;;;;;;;;;
492658;322573;Psalms 73:7;link;<BRW ;qal;797366;<BRW ;Pred;;797367;M#KJWT LBB00;Subj;;;;;;;;;;;;;;;;;;;;;;;;;
493169;324509;Psalms 80:13;link;* <BRJ ;qal;798717;W;Conj;;798718;* >RWH ;PreO;;798719;KL&<BRJ DRK00;Subj;;;;;;;;;;;;;;;;;;;;;
493211;324643;Psalms 81:7;link;T<BRNH00;qal;798801;KPJW ;Subj;;798802;MDWD ;Cmpl;;798803;T<BRNH00;Pred;;;;;;;;;;;;;;;;;;;;;
493330;325059;Psalms 84:7;link;<BRJ ;qal;799080;<BRJ ;PreC;;799081;B<MQ HBK> ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
493522;325688;Psalms 88:17;link;<BRW ;qal;799519;<LJ ;Cmpl;;799520;<BRW ;Pred;;799521;XRWNJK ;Subj;;;;;;;;;;;;;;;;;;;;;
493627;326099;Psalms 89:42;link;* <BRJ ;qal;799808;* #SHW ;PreO;;799809;KL&<BRJ DRK ;Subj;;;;;;;;;;;;;;;;;;;;;;;;;
493672;326255;Psalms 90:4;link;J<BR ;qal;799913;KJ ;Conj;;799914;J<BR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
494198;328142;Psalms 103:16;link;<BRH&;qal;801194;KJ ;Conj;;801195;RWX ;Subj;;801196;<BRH&;Pred;;801197;BW ;Cmpl;;;;;;;;;;;;;;;;;
494241;328298;Psalms 104:9;link;J<BRWN ;qal;801296;BL&;Nega;;801297;J<BRWN ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
495545;332941;Psalms 124:4;link;<BR ;qal;804550;NXLH ;Subj;;804551;<BR ;Pred;;804552;<L&NP#NW00;Cmpl;;;;;;;;;;;;;;;;;;;;;
495546;332945;Psalms 124:5;link;<BR ;qal;804553;>ZJ ;Modi;;804554;<BR ;Pred;;804555;<L&NP#NW ;Cmpl;;804556;HMJM HZJDWNJM00;Subj;;;;;;;;;;;;;;;;;
495641;333306;Psalms 129:8;link;* <BRJM ;qal;804789;W;Conj;;804790;L> ;Nega;;804791;* >MRW ;Pred;;804792;H<BRJM ;Subj;;;;;;;;;;;;;;;;;
496060;334812;Psalms 141:10;link;><BWR00;qal;805812;<D&;Conj;;805813;><BWR00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
496147;335096;Psalms 144:4;link;<WBR00;qal;806022;JMJW ;Subj;;806023;KYL <WBR00;PreC;;;;;;;;;;;;;;;;;;;;;;;;;
496341;335784;Psalms 148:6;link;J<BWR00;qal;806486;W;Conj;;806487;L> ;Nega;;806488;J<BWR00;Pred;;;;;;;;;;;;;;;;;;;;;
496805;337703;Job 6:15;link;J<BRW00;qal;807807;K>PJQ NXLJM ;Adju;;807808;J<BRW00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
496994;338353;Job 9:11;link;J<BR ;qal;808326;HN ;Intj;;808327;J<BR ;Pred;;808328;<LJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
