clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr
462149;187582;1_Kings 13:33;link;#B ;qal;713192;>XR HDBR HZH ;Time;;713193;L>&;Nega;;713194;#B ;Pred;;713195;JRB<M ;Subj;;713196;MDRKW HR<H ;Cmpl;;;;;;;;;
462150;187589;1_Kings 13:33;link;J#B ;qal;713197;W;Conj;;713198;J#B ;Pred;;;;;;;;;;;;;;;;;;;;;
462293;188292;1_Kings 14:28;link;H#JBWM ;hif;713619;W;Conj;;713620;H#JBWM ;PreO;;713621;>L&T> HRYJM00;Cmpl;;;;;;;;;;;;;;;;;
462639;190244;1_Kings 17:21;link;T#B ;qal;714676;T#B ;Pred;;714677;N> ;Intj;;714678;NP#&HJLD HZH ;Subj;;714679;<L&QRBW00;Cmpl;;;;;;;;;;;;;
462641;190260;1_Kings 17:22;link;T#B ;qal;714684;W;Conj;;714685;T#B ;Pred;;714686;NP#&HJLD ;Subj;;714687;<L&QRBW ;Cmpl;;;;;;;;;;;;;
462899;191310;1_Kings 18:43;link;#B ;qal;715385;#B ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
462954;191519;1_Kings 19:6;link;J#B ;qal;715533;W;Conj;;715534;J#B ;Pred;;;;;;;;;;;;;;;;;;;;;
462956;191523;1_Kings 19:7;link;J#B ;qal;715537;W;Conj;;715538;J#B ;Pred;;715539;ML>K JHWH ;Subj;;715540;#NJT ;Modi;;;;;;;;;;;;;
463012;191744;1_Kings 19:15;link;#WB ;qal;715692;#WB ;Pred;;715693;LDRKK ;Cmpl;;715694;MDBRH DM#Q ;Loca;;;;;;;;;;;;;;;;;
463040;191877;1_Kings 19:20;link;#WB ;qal;715776;#WB ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
463042;191883;1_Kings 19:21;link;J#B ;qal;715781;W;Conj;;715782;J#B ;Pred;;715783;M>XRJW ;Cmpl;;;;;;;;;;;;;;;;;
463068;191990;1_Kings 20:5;link;J#BW ;qal;715846;W;Conj;;715847;J#BW ;Pred;;715848;HML>KJM ;Subj;;;;;;;;;;;;;;;;;
463097;192127;1_Kings 20:9;link;J#BHW ;hif;715927;W;Conj;;715928;J#BHW ;PreO;;715929;DBR00;Objc;;;;;;;;;;;;;;;;;
463239;192748;1_Kings 20:34;link;>#JB ;hif;716330;H<RJM ;Objc;;716335;>#JB ;Pred;;;;;;;;;;;;;;;;;;;;;
463536;194018;1_Kings 22:17;link;J#WBW ;qal;717186;J#WBW ;Pred;;717189;B#LWM00;Adju;;;;;;;;;;;;;;;;;;;;;
463581;194195;1_Kings 22:26;link;H#JBHW ;hif;717310;W;Conj;;717311;H#JBHW ;PreO;;717312;>L&>MN #R&H<JR W>L&JW># BN&HMLK00;Cmpl;;;;;;;;;;;;;;;;;
463588;194234;1_Kings 22:28;link;#WB ;qal;717329;>M&;Conj;;717330;#WB ;Modi;;717331;T#WB ;Pred;;717332;B#LWM ;Adju;;;;;;;;;;;;;
463615;194348;1_Kings 22:33;link;J#WBW ;qal;717402;W;Conj;;717403;J#WBW ;Pred;;717404;M>XRJW00;Cmpl;;;;;;;;;;;;;;;;;
463711;194845;2_Kings 1:5;link;J#WBW ;qal;717694;W;Conj;;717695;J#WBW ;Pred;;717696;HML>KJM ;Subj;;717697;>LJW ;Cmpl;;;;;;;;;;;;;
463713;194854;2_Kings 1:5;link;#BTM00;qal;717701;MH&ZH ;Ques;;717702;#BTM00;Pred;;;;;;;;;;;;;;;;;;;;;
463719;194866;2_Kings 1:6;link;#WBW ;qal;717713;#WBW ;Pred;;717714;>L&HMLK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
463755;195009;2_Kings 1:11;link;J#B ;qal;717809;W;Conj;;717810;J#B ;Pred;;;;;;;;;;;;;;;;;;;;;
463769;195068;2_Kings 1:13;link;J#B ;qal;717848;W;Conj;;717849;J#B ;Pred;;;;;;;;;;;;;;;;;;;;;
463887;195546;2_Kings 2:13;link;J#B ;qal;718186;W;Conj;;718187;J#B ;Pred;;;;;;;;;;;;;;;;;;;;;
463919;195670;2_Kings 2:18;link;J#BW ;qal;718271;W;Conj;;718272;J#BW ;Pred;;718273;>LJW ;Cmpl;;;;;;;;;;;;;;;;;
463956;195830;2_Kings 2:25;link;#B ;qal;718384;W;Conj;;718385;M#M ;Loca;;718386;#B ;Pred;;718387;#MRWN00;Cmpl;;;;;;;;;;;;;
463968;195898;2_Kings 3:4;link;H#JB ;hif;718423;W;Conj;;718424;H#JB ;Pred;;718425;LMLK&J#R>L ;Cmpl;;718426;M>H&>LP KRJM WM>H >LP >JLJM YMR00;Objc;;;;;;;;;;;;;
464082;196442;2_Kings 3:27;link;J#BW ;qal;718760;W;Conj;;718761;J#BW ;Pred;;718762;L>RY00;Cmpl;;;;;;;;;;;;;;;;;
464198;196914;2_Kings 4:22;link;>#WBH00;qal;719075;W;Conj;;719076;>#WBH00;Pred;;;;;;;;;;;;;;;;;;;;;
464258;197126;2_Kings 4:31;link;J#B ;qal;719239;W;Conj;;719240;J#B ;Pred;;;;;;;;;;;;;;;;;;;;;
464276;197192;2_Kings 4:35;link;J#B ;qal;719289;W;Conj;;719290;J#B ;Pred;;;;;;;;;;;;;;;;;;;;;
464294;197259;2_Kings 4:38;link;#B ;qal;719337;W;Conj;;719338;>LJ#< ;Subj;;719339;#B ;Pred;;719340;HGLGLH ;Cmpl;;;;;;;;;;;;;
464396;197689;2_Kings 5:10;link;J#B ;qal;719620;W;Conj;;719621;J#B ;Pred;;719622;B#RK ;Subj;;719623;LK ;Cmpl;;;;;;;;;;;;;
464423;197789;2_Kings 5:14;link;J#B ;qal;719697;W;Conj;;719698;J#B ;Pred;;719699;B#RW ;Subj;;719700;KB#R N<R QVN ;Adju;;;;;;;;;;;;;
464425;197798;2_Kings 5:15;link;J#B ;qal;719703;W;Conj;;719704;J#B ;Pred;;719705;>L&>J# H>LHJM ;Cmpl;;719706;HW> WKL&MXNHW ;Subj;;;;;;;;;;;;;
464755;199142;2_Kings 7:8;link;J#BW ;qal;720611;W;Conj;;720612;J#BW ;Pred;;;;;;;;;;;;;;;;;;;;;
464813;199365;2_Kings 7:15;link;J#BW ;qal;720762;W;Conj;;720763;J#BW ;Pred;;720764;HML>KJM ;Subj;;;;;;;;;;;;;;;;;
464855;199578;2_Kings 8:3;link;T#B ;qal;720894;W;Conj;;720895;T#B ;Pred;;720896;H>#H ;Subj;;720897;M>RY PL#TJM ;Cmpl;;;;;;;;;;;;;
464876;199682;2_Kings 8:6;link;H#JB ;hif;720957;H#JB ;Pred;;720958;>T&KL&W>T KL&TBW>T H#DH MJWM W<D&<TH00;Objc;;;;;;;;;;;;;;;;;;;;;
464979;200188;2_Kings 8:29;link;J#B ;qal;721260;W;Conj;;721261;J#B ;Pred;;721262;JWRM HMLK ;Subj;;;;;;;;;;;;;;;;;
465056;200549;2_Kings 9:15;link;J#B ;qal;721473;W;Conj;;721474;J#B ;Pred;;721475;JHWRM HMLK ;Subj;;;;;;;;;;;;;;;;;
465092;200679;2_Kings 9:18;link;#B00;qal;721563;W;Conj;;721564;L>&;Nega;;721565;#B00;Pred;;;;;;;;;;;;;;;;;
465104;200717;2_Kings 9:20;link;#B ;qal;721591;W;Conj;;721592;L>&;Nega;;721593;#B ;Pred;;;;;;;;;;;;;;;;;
465187;201059;2_Kings 9:36;link;J#BW ;qal;721809;W;Conj;;721810;J#BW ;Pred;;;;;;;;;;;;;;;;;;;;;
465658;203586;2_Kings 13:25;link;J#B ;qal;723233;W;Conj;;723234;J#B ;Pred;;723235;JHW># BN&JHW>XZ ;Subj;;;;;;;;;;;;;;;;;
465662;203614;2_Kings 13:25;link;J#B ;hif;723247;W;Conj;;723248;J#B ;Pred;;723249;>T&<RJ J#R>L00;Objc;;;;;;;;;;;;;;;;;
465722;203954;2_Kings 14:14;link;J#B ;qal;723427;W;Conj;;723428;J#B ;Pred;;723429;#MRWNH00;Cmpl;;;;;;;;;;;;;;;;;
465743;204088;2_Kings 14:22;link;J#BH ;hif;723504;W;Conj;;723505;J#BH ;PreO;;723506;LJHWDH ;Cmpl;;;;;;;;;;;;;;;;;
465750;204140;2_Kings 14:25;link;H#JB ;hif;723526;HW> ;Subj;;723527;H#JB ;Pred;;723528;>T&GBWL J#R>L ;Objc;;723531;<D&JM H<RBH ;Loca;;723532;KDBR JHWH >LHJ J#R>L ;Adju;;;;;;;;;
465765;204223;2_Kings 14:28;link;H#JB ;hif;723568;W;Conj;;723569;>#R ;Conj;;723570;H#JB ;Pred;;723571;>T&DM#Q W>T&XMT LJHWDH ;Objc;;723572;BJ#R>L ;Cmpl;;;;;;;;;
465835;204658;2_Kings 15:20;link;J#B ;qal;723790;W;Conj;;723791;J#B ;Pred;;723792;MLK >#WR ;Subj;;;;;;;;;;;;;;;;;
465906;205142;2_Kings 16:6;link;H#JB ;hif;724010;B<T HHJ> ;Time;;724011;H#JB ;Pred;;724012;RYJN MLK&>RM ;Subj;;724013;>T&>JLT ;Objc;;724014;L>RM ;Cmpl;;;;;;;;;
465974;205605;2_Kings 17:3;link;J#B ;hif;724234;W;Conj;;724235;J#B ;Pred;;724236;LW ;Cmpl;;724237;MNXH00;Objc;;;;;;;;;;;;;
466006;205821;2_Kings 17:13;link;#BW ;qal;724351;#BW ;Pred;;724352;MDRKJKM HR<JM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
466181;206796;2_Kings 18:14;link;#WB ;qal;724917;#WB ;Pred;;724918;M<LJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
466228;207063;2_Kings 18:24;link;T#JB ;hif;725054;W;Conj;;725055;>JK ;Ques;;725056;T#JB ;Pred;;725057;>T PNJ PXT >XD <BDJ >DNJ HQVNJM ;Objc;;;;;;;;;;;;;
466321;207547;2_Kings 19:7;link;#B ;qal;725340;W;Conj;;725341;#B ;Pred;;725342;L>RYW ;Cmpl;;;;;;;;;;;;;;;;;
466323;207558;2_Kings 19:8;link;J#B ;qal;725347;W;Conj;;725348;J#B ;Pred;;725349;RB&#QH ;Subj;;;;;;;;;;;;;;;;;
466332;207588;2_Kings 19:9;link;J#B ;qal;725368;W;Conj;;725369;J#B ;Pred;;;;;;;;;;;;;;;;;;;;;
466424;207976;2_Kings 19:28;link;H#BTJK ;hif;725603;W;Conj;;725604;H#BTJK ;PreO;;725605;BDRK ;Cmpl;;;;;;;;;;;;;;;;;
466444;208078;2_Kings 19:33;link;J#WB ;qal;725671;BDRK ;Cmpl;;725675;J#WB ;Pred;;;;;;;;;;;;;;;;;;;;;
466458;208139;2_Kings 19:36;link;J#B ;qal;725707;W;Conj;;725708;J#B ;Pred;;725709;SNXRJB MLK&>#WR ;Subj;;;;;;;;;;;;;;;;;
466485;208259;2_Kings 20:5;link;#WB ;qal;725786;#WB ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
466510;208379;2_Kings 20:9;link;J#WB ;qal;725857;>M&;Conj;;725858;J#WB ;Pred;;725859;<#R M<LWT00;Cmpl;;;;;;;;;;;;;;;;;
466515;208395;2_Kings 20:10;link;J#WB ;qal;725868;KJ ;Conj;;725869;J#WB ;Pred;;725870;HYL ;Subj;;725871;>XRNJT ;Modi;Cmpl;725872;<#R M<LWT00;Cmpl;Adju;;;;;;;;
466517;208409;2_Kings 20:11;link;J#B ;hif;725877;W;Conj;;725878;J#B ;Pred;;725879;>T&HYL ;Objc;;725880;BM<LWT ;Adju;Cmpl;725884;>XRNJT ;Modi;Cmpl;725885;<#R M<LWT00;Objc;Adju;;;;
466571;208703;2_Kings 21:3;link;J#B ;qal;726048;W;Conj;;726049;J#B ;Pred;;;;;;;;;;;;;;;;;;;;;
466697;209411;2_Kings 22:9;link;J#B ;hif;726430;W;Conj;;726431;J#B ;Pred;;726432;>T&HMLK ;Objc;Cmpl;726433;DBR ;Objc;;;;;;;;;;;;;
466756;209748;2_Kings 22:20;link;J#JBW ;hif;726600;W;Conj;;726601;J#JBW ;Pred;;726602;>T&HMLK ;Objc;Cmpl;726603;DBR00;Objc;;;;;;;;;;;;;
466857;210434;2_Kings 23:20;link;J#B ;qal;726911;W;Conj;;726912;J#B ;Pred;;726913;JRW#LM00;Cmpl;;;;;;;;;;;;;;;;;
466871;210561;2_Kings 23:25;link;#B ;qal;726961;>#R&;Rela;;726962;#B ;Pred;;726963;>L&JHWH ;Cmpl;;726964;BKL&LBBW WBKL&NP#W WBKL&M>DW ;Adju;;726965;KKL TWRT M#H ;Adju;;;;;;;;;
466873;210586;2_Kings 23:26;link;#B ;qal;726971;>K ;Modi;;726972;L>&;Nega;;726973;#B ;Pred;;726974;JHWH ;Subj;;726975;MXRWN >PW HGDWL ;Cmpl;;726980;<L KL&HK<SJM ;Adju;;;;;
466925;210894;2_Kings 24:1;link;J#B ;qal;727139;W;Conj;;727140;J#B ;Pred;;;;;;;;;;;;;;;;;;;;;
467182;212423;Isaiah 1:25;link;>#JBH ;hif;727895;W;Conj;;727896;>#JBH ;Pred;;727897;JDJ ;Objc;;727898;<LJK ;Cmpl;;;;;;;;;;;;;
467185;212437;Isaiah 1:26;link;>#JBH ;hif;727906;W;Conj;;727907;>#JBH ;Pred;;727908;#PVJK ;Objc;;727909;KBR>#NH ;Time;;;;;;;;;;;;;
467190;212463;Isaiah 1:27;link;#BJH ;qal;727920;W;Conj;;727921;#BJH ;Subj;;727922;BYDQH00;Adju;;;;;;;;;;;;;;;;;
467481;213853;Isaiah 5:25;link;#B ;qal;728738;BKL&Z>T ;Adju;;728739;L>&;Nega;;728740;#B ;Pred;;728741;>PW ;Subj;;;;;;;;;;;;;
467555;214163;Isaiah 6:10;link;#B ;qal;728952;W;Conj;;728953;#B ;Pred;;;;;;;;;;;;;;;;;;;;;
467569;214211;Isaiah 6:13;link;#BH ;qal;728985;W;Conj;;728986;#BH ;Pred;;;;;;;;;;;;;;;;;;;;;
467793;215342;Isaiah 9:11;link;#B ;qal;729623;BKL&Z>T ;Adju;;729624;L>&;Nega;;729625;#B ;Pred;;729626;>PW ;Subj;;;;;;;;;;;;;
467795;215352;Isaiah 9:12;link;#B ;qal;729631;W;Conj;;729632;H<M ;Subj;;729633;L>&;Nega;;729634;#B ;Pred;;;;;;;;;;;;;
467810;215429;Isaiah 9:16;link;#B ;qal;729679;BKL&Z>T ;Adju;;729680;L>&;Nega;;729681;#B ;Pred;;729682;>PW ;Subj;;;;;;;;;;;;;
467829;215505;Isaiah 9:20;link;#B ;qal;729732;BKL&Z>T ;Adju;;729733;L>&;Nega;;729734;#B ;Pred;;729735;>PW ;Subj;;;;;;;;;;;;;
467846;215572;Isaiah 10:4;link;#B ;qal;729781;BKL&Z>T ;Adju;;729782;L>&;Nega;;729783;#B ;Pred;;729784;>PW ;Subj;;;;;;;;;;;;;
467911;215880;Isaiah 10:21;link;J#WB ;qal;729979;#>R #>R J<QB ;Subj;;729980;J#WB ;Pred;;729981;>L&>L GBWR00;Cmpl;;;;;;;;;;;;;;;;;
467912;215896;Isaiah 10:22;link;J#WB ;qal;729982;KJ ;Conj;;729987;#>R ;Subj;;729988;J#WB ;Pred;;729989;BW ;Cmpl;;;;;;;;;;;;;
468012;216409;Isaiah 12:1;link;J#B ;qal;730297;J#B ;Pred;;730298;>PK ;Subj;;;;;;;;;;;;;;;;;;;;;
468205;217232;Isaiah 14:27;link;J#JBNH00;hif;730833;W;Conj;;730834;MJ ;Subj;;730835;J#JBNH00;PreO;;;;;;;;;;;;;;;;;
468493;218516;Isaiah 19:22;link;#BW ;qal;731622;W;Conj;;731623;#BW ;Pred;;731624;<D&JHWH ;Cmpl;;;;;;;;;;;;;;;;;
468586;218897;Isaiah 21:12;link;#BW ;qal;731846;#BW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
468764;219632;Isaiah 23:17;link;#BH ;qal;732288;W;Conj;;732289;#BH ;Pred;;732290;L>TNNH ;Cmpl;;;;;;;;;;;;;;;;;
469059;220897;Isaiah 28:6;link;M#JBJ ;hif;733039;M#JBJ MLXMH ;PreC;;733040;#<RH00;Cmpl;;;;;;;;;;;;;;;;;;;;;
469250;221659;Isaiah 29:17;link;#B ;qal;733564;W;Conj;;733565;#B ;Pred;;733566;LBNWN ;Subj;;733567;LKRML ;Cmpl;;;;;;;;;;;;;
469452;222583;Isaiah 31:6;link;#WBW ;qal;734140;#WBW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
469749;223706;Isaiah 35:10;link;J#BWN ;qal;734913;W;Conj;;734914;PDWJJ JHWH ;Subj;;734915;J#BWN ;Pred;;;;;;;;;;;;;;;;;
469787;223923;Isaiah 36:9;link;T#JB ;hif;735026;W;Conj;;735027;>JK ;Ques;;735028;T#JB ;Pred;;735029;>T PNJ PXT >XD <BDJ >DNJ HQVNJM ;Objc;;;;;;;;;;;;;
469876;224385;Isaiah 37:7;link;#B ;qal;735297;W;Conj;;735298;#B ;Pred;;735299;>L&>RYW ;Cmpl;;;;;;;;;;;;;;;;;
469878;224396;Isaiah 37:8;link;J#B ;qal;735304;W;Conj;;735305;J#B ;Pred;;735306;RB&#QH ;Subj;;;;;;;;;;;;;;;;;
469977;224809;Isaiah 37:29;link;H#JBTJK ;hif;735556;W;Conj;;735557;H#JBTJK ;PreO;;735558;BDRK ;Adju;Cmpl;;;;;;;;;;;;;;;;
469996;224911;Isaiah 37:34;link;J#WB ;qal;735624;BDRK ;Adju;Cmpl;735628;J#WB ;Pred;;;;;;;;;;;;;;;;;;;;;
470008;224966;Isaiah 37:37;link;J#B ;qal;735657;W;Conj;;735658;J#B ;Pred;;735659;SNXRJB MLK&>#WR ;Subj;;;;;;;;;;;;;;;;;
470045;225141;Isaiah 38:8;link;M#JB ;hif;735765;HNNJ ;IntS;;735766;M#JB ;PreC;;735767;>T&YL HM<LWT ;Objc;;735772;>XRNJT ;Modi;Cmpl;735773;<#R M<LWT ;Objc;Adju;;;;;;;;
470047;225158;Isaiah 38:8;link;T#B ;qal;735774;W;Conj;;735775;T#B ;Pred;;735776;H#M# ;Subj;;735777;<#R M<LWT ;Objc;Adju;735778;BM<LWT ;Adju;Cmpl;;;;;;;;
470421;226506;Isaiah 41:28;link;J#JBW ;hif;736742;W;Conj;;736743;J#JBW ;Pred;;736744;DBR00;Objc;;;;;;;;;;;;;;;;;
470529;226866;Isaiah 42:22;link;H#B00;hif;737001;H#B00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
470617;227145;Isaiah 43:13;link;J#JBNH00;hif;737224;W;Conj;;737225;MJ ;Subj;;737226;J#JBNH00;PreO;;;;;;;;;;;;;;;;;
470774;227675;Isaiah 44:19;link;J#JB ;hif;737633;W;Conj;;737634;L>&;Nega;;737635;J#JB ;Pred;;737636;>L&LBW ;Cmpl;;;;;;;;;;;;;
470800;227752;Isaiah 44:22;link;#WBH ;qal;737698;#WBH ;Pred;;737699;>LJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
470819;227807;Isaiah 44:25;link;M#JB ;hif;737738;M#JB ;PreC;;737739;XKMJM ;Objc;;737740;>XWR ;Cmpl;;;;;;;;;;;;;;;;;
470965;228279;Isaiah 45:23;link;J#WB ;qal;738094;W;Conj;;738095;L> ;Nega;;738096;J#WB ;Pred;;;;;;;;;;;;;;;;;
471015;228435;Isaiah 46:8;link;H#JBW ;hif;738219;H#JBW ;Pred;;738221;<L&LB00;Cmpl;;;;;;;;;;;;;;;;;;;;;
471090;228671;Isaiah 47:10;link;#WBBTK ;piel;738402;HJ> ;Subj;;738403;#WBBTK ;PreO;;;;;;;;;;;;;;;;;;;;;
471258;229205;Isaiah 49:5;link;#WBB ;piel;738808;L#WBB ;Pred;;738809;J<QB ;Objc;;738810;>LJW ;Cmpl;;;;;;;;;;;;;;;;;
471266;229237;Isaiah 49:6;link;H#JB ;hif;738830;W;Conj;;738831;NYWRJ J#R>L ;Objc;;738832;LH#JB ;Pred;;;;;;;;;;;;;;;;;
471488;230043;Isaiah 51:11;link;J#WBWN ;qal;739431;W;Conj;;739432;PDWJJ JHWH ;Subj;;739433;J#WBWN ;Pred;;;;;;;;;;;;;;;;;
471600;230422;Isaiah 52:8;link;#WB ;qal;739694;B#WB ;Pred;;739695;JHWH ;Subj;;739696;YJWN00;Cmpl;;;;;;;;;;;;;;;;;
471800;231161;Isaiah 55:7;link;J#B ;qal;740234;W;Conj;;740235;J#B ;Pred;;740236;>L&JHWH ;Cmpl;;;;;;;;;;;;;;;;;
471813;231212;Isaiah 55:10;link;J#WB ;qal;740269;W;Conj;;740270;#MH ;Cmpl;;740271;L> ;Nega;;740272;J#WB ;Pred;;;;;;;;;;;;;
471820;231242;Isaiah 55:11;link;J#WB ;qal;740293;L>&;Nega;;740294;J#WB ;Pred;;740295;>LJ ;Cmpl;;740296;RJQM ;Modi;;;;;;;;;;;;;
472068;232152;Isaiah 58:12;link;M#BB ;piel;740934;M#BB ;PreC;;740935;NTJBWT ;Objc;;;;;;;;;;;;;;;;;;;;;
472070;232157;Isaiah 58:13;link;T#JB ;hif;740937;>M&;Conj;;740938;T#JB ;Pred;;740939;M#BT ;Cmpl;;740940;RGLK ;Objc;;;;;;;;;;;;;
472177;232572;Isaiah 59:20;link;#BJ ;qal;741240;W;Conj;;741241;L#BJ P#< BJ<QB ;Cmpl;;;;;;;;;;;;;;;;;;;;;
472458;233744;Isaiah 63:17;link;#WB ;qal;742037;#WB ;Pred;;742038;LM<N <BDJK #BVJ NXLTK00;Adju;;;;;;;;;;;;;;;;;;;;;
472722;234742;Isaiah 66:15;link;H#JB ;hif;742772;LH#JB ;Pred;;742773;BXMH ;Adju;;742774;>PW ;Objc;;;;;;;;;;;;;;;;;
472957;235771;Jeremiah 2:24;link;J#JBNH ;hif;743396;MJ ;Subj;;743397;J#JBNH ;PreO;;;;;;;;;;;;;;;;;;;;;
473009;235951;Jeremiah 2:35;link;#B ;qal;743527;>K ;Modi;;743528;#B ;Pred;;743529;>PW ;Subj;;743530;MMNJ ;Cmpl;;;;;;;;;;;;;
473025;236012;Jeremiah 3:1;link;J#WB ;qal;743571;H;Ques;;743572;J#WB ;Pred;;743573;>LJH ;Cmpl;;743574;<WD ;Modi;;;;;;;;;;;;;
473028;236029;Jeremiah 3:1;link;#WB ;qal;743584;W;Conj;;743585;#WB ;Pred;;743586;>LJ ;Cmpl;;;;;;;;;;;;;;;;;
473055;236138;Jeremiah 3:7;link;T#WB ;qal;743658;>LJ ;Cmpl;;743659;T#WB ;Pred;;;;;;;;;;;;;;;;;;;;;
473056;236141;Jeremiah 3:7;link;#BH ;qal;743660;W;Conj;;743661;L>&;Nega;;743662;#BH ;Pred;;;;;;;;;;;;;;;;;
473068;236201;Jeremiah 3:10;link;#BH ;qal;743696;W;Conj;;743697;GM&BKL&Z>T ;Adju;;743698;L>&;Nega;;743699;#BH ;Pred;;743700;>LJ ;Cmpl;;743701;BGWDH >XWTH JHWDH ;Subj;;743702;BKL&LBH ;Adju;
473076;236237;Jeremiah 3:12;link;#WBH ;qal;743721;#WBH ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
473088;236281;Jeremiah 3:14;link;#WBW ;qal;743751;#WBW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
473117;236434;Jeremiah 3:19;link;T#WBJ00;qal;743844;W;Conj;;743845;M>XRJ ;Cmpl;;743846;L> ;Nega;;743847;T#WBJ00;Pred;;;;;;;;;;;;;
473126;236463;Jeremiah 3:22;link;#WBW ;qal;743866;#WBW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
473140;236538;Jeremiah 4:1;link;T#WB ;qal;743900;>M&;Conj;;743901;T#WB ;Pred;;;;;;;;;;;;;;;;;;;;;
473143;236543;Jeremiah 4:1;link;T#WB ;qal;743904;>LJ ;Cmpl;;743905;T#WB ;Pred;;;;;;;;;;;;;;;;;;;;;
473181;236686;Jeremiah 4:8;link;#B ;qal;744003;KJ ;Conj;;744004;L>&;Nega;;744005;#B ;Pred;;744006;XRWN >P&JHWH ;Subj;;744007;MMNW00;Cmpl;;;;;;;;;
473267;237023;Jeremiah 4:28;link;>#WB ;qal;744222;W;Conj;;744223;L>&;Nega;;744224;>#WB ;Pred;;744225;MMNH00;Cmpl;;;;;;;;;;;;;
473310;237158;Jeremiah 5:3;link;#WB00;qal;744326;L#WB00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
473485;237790;Jeremiah 6:9;link;H#B ;hif;744787;H#B ;Pred;;744788;JDK ;Objc;;744789;KBWYR ;Adju;;744790;<L&SLSLWT00;Cmpl;;;;;;;;;;;;;
473753;239054;Jeremiah 8:4;link;J#WB ;qal;745551;>M&;Conj;;745552;J#WB ;Pred;;;;;;;;;;;;;;;;;;;;;
473754;239057;Jeremiah 8:4;link;J#WB00;qal;745553;W;Conj;;745554;L> ;Nega;;745555;J#WB00;Pred;;;;;;;;;;;;;;;;;
473759;239073;Jeremiah 8:5;link;#WB00;qal;745564;L#WB00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
473766;239090;Jeremiah 8:6;link;#B ;qal;745578;KLH ;Subj;;745579;#B ;PreC;;745580;BMRWYTM ;Cmpl;;;;;;;;;;;;;;;;;
474111;240525;Jeremiah 11:10;link;#BW ;qal;746521;#BW ;Pred;;746522;<L&<WNT >BWTM HR>#NJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
474242;241102;Jeremiah 12:15;link;>#WB ;qal;746899;>#WB ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
474244;241106;Jeremiah 12:15;link;H#BTJM ;hif;746902;W;Conj;;746903;H#BTJM ;PreO;;;;;;;;;;;;;;;;;;;;;
474393;241714;Jeremiah 14:3;link;#BW ;qal;747302;#BW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
474538;242325;Jeremiah 15:7;link;#BW00;qal;747706;MDRKJHM ;Cmpl;;747707;LW>&;Nega;;747708;#BW00;Pred;;;;;;;;;;;;;;;;;
474592;242533;Jeremiah 15:19;link;T#WB ;qal;747850;>M&;Conj;;747851;T#WB ;Pred;;;;;;;;;;;;;;;;;;;;;
474593;242535;Jeremiah 15:19;link;>#JBK ;hif;747852;W;Conj;;747853;>#JBK ;PreO;;;;;;;;;;;;;;;;;;;;;
474597;242548;Jeremiah 15:19;link;J#BW ;qal;747863;J#BW ;Pred;;747864;HMH ;Subj;;747865;>LJK ;Cmpl;;;;;;;;;;;;;;;;;
474598;242554;Jeremiah 15:19;link;T#WB ;qal;747866;W;Conj;;747867;>TH ;Subj;;747868;L>&;Nega;;747869;T#WB ;Pred;;747870;>LJHM00;Cmpl;;;;;;;;;
474676;242975;Jeremiah 16:15;link;H#BTJM ;hif;748112;W;Conj;;748113;H#BTJM ;PreO;;748114;<L&>DMTM ;Cmpl;;;;;;;;;;;;;;;;;
474828;243718;Jeremiah 18:4;link;#B ;qal;748556;W;Conj;;748557;#B ;Pred;;;;;;;;;;;;;;;;;;;;;
474845;243784;Jeremiah 18:8;link;#B ;qal;748592;W;Conj;;748593;#B ;Pred;;748594;HGWJ HHW> ;Subj;;748595;MR<TW ;Cmpl;;;;;;;;;;;;;
474865;243863;Jeremiah 18:11;link;#WBW ;qal;748645;#WBW ;Pred;;748646;N> ;Intj;;748647;>J# ;Adju;;748648;MDRKW HR<H ;Cmpl;;;;;;;;;;;;;
474908;244030;Jeremiah 18:20;link;H#JB ;hif;748762;LH#JB ;Pred;;748763;>T&XMTK ;Objc;;748764;MHM00;Cmpl;;;;;;;;;;;;;;;;;
