clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr;phr8#;phr8_txt;phr8_function;phr8_corr
427216;3565;Genesis 8:1;link;J<BR ;hif;607125;W;Conj;;607126;J<BR ;Pred;;607127;>LHJM ;Subj;;607128;RWX ;Objc;;607129;<L&H>RY ;Cmpl;;;;;;;;;;;;;
430192;17913;Genesis 32:24;link;J<BRM ;hif;616138;W;Conj;;616139;J<BRM ;PreO;;616140;>T&HNXL ;Objc;Cmpl;;;;;;;;;;;;;;;;;;;;
430193;17918;Genesis 32:24;link;J<BR ;hif;616141;W;Conj;;616142;J<BR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
432168;27049;Genesis 47:21;link;H<BJR ;hif;622010;H<BJR ;Pred;;622011;>TW ;Objc;;622012;L<RJM MQYH GBWL&MYRJM W<D&QYHW00;Cmpl;;;;;;;;;;;;;;;;;;;;;
433963;35979;Exodus 13:12;link;H<BRT ;hif;627420;W;Conj;;627421;H<BRT ;Pred;;627422;KL&PVR&RXM ;Objc;;627423;LJHWH ;Cmpl;Adju;;;;;;;;;;;;;;;;
436168;47682;Exodus 33:19;link;><BJR ;hif;634161;>NJ ;Subj;;634162;><BJR ;Pred;;634163;KL&VWBJ ;Objc;;634164;<L&PNJK ;Cmpl;;;;;;;;;;;;;;;;;
436432;49302;Exodus 36:6;link;J<BJRW ;hif;634938;W;Conj;;634939;J<BJRW ;Pred;;634940;QWL ;Objc;;634941;BMXNH ;Cmpl;;;;;;;;;;;;;;;;;
438790;63642;Leviticus 18:21;link;H<BJR ;hif;642319;LH<BJR ;Pred;;642320;LMLK ;Cmpl;Adju;;;;;;;;;;;;;;;;;;;;;;;;
439501;67304;Leviticus 25:9;link;H<BRT ;hif;644455;W;Conj;;644456;H<BRT ;Pred;;644457;#WPR TRW<H ;Objc;;644458;BXD# H#B<J B<#WR LXD# ;Time;;;;;;;;;;;;;;;;;
439502;67322;Leviticus 25:9;link;T<BJRW ;hif;644459;BJWM HKPRJM ;Time;;644460;T<BJRW ;Pred;;644461;#WPR ;Objc;;644462;BKL&>RYKM00;Cmpl;;;;;;;;;;;;;;;;;
440782;75339;Numbers 8:7;link;H<BJRW ;hif;648284;W;Conj;;648285;H<BJRW ;Pred;;648286;T<R ;Objc;;648287;<L&KL&B#RM ;Cmpl;;;;;;;;;;;;;;;;;
443004;87027;Numbers 27:7;link;H<BRT ;hif;654984;W;Conj;;654985;H<BRT ;Pred;;654986;>T&NXLT >BJHN ;Objc;;654987;LHN00;Cmpl;Adju;;;;;;;;;;;;;;;;
443010;87047;Numbers 27:8;link;H<BRTM ;hif;654999;W;Conj;;655000;H<BRTM ;Pred;;655001;>T&NXLTW ;Objc;;655002;LBTW00;Cmpl;Adju;;;;;;;;;;;;;;;;
443317;89316;Numbers 31:23;link;T<BJRW ;hif;655983;>K >T&HZHB W>T&HKSP >T&HNX#T >T&HBRZL >T&HBDJL W>T&H<PRT00;Objc;;655988;T<BJRW ;Pred;;655989;B># ;Cmpl;;;;;;;;;;;;;;;;;;;;;
443322;89335;Numbers 31:23;link;T<BJRW ;hif;655994;W;Conj;;655995;KL ;Objc;;656000;T<BJRW ;Pred;;656001;BMJM00;Cmpl;;;;;;;;;;;;;;;;;
443401;89983;Numbers 32:5;link;T<BRNW ;hif;656246;>L&;Nega;;656247;T<BRNW ;PreO;;656248;>T&HJRDN00;Objc;;;;;;;;;;;;;;;;;;;;;
444188;94319;Deuteronomy 2:30;link;H<BRNW ;hif;658698;H<BRNW ;PreO;;658699;BW ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
445867;103622;Deuteronomy 18:10;link;M<BJR ;hif;663777;M<BJR ;PreC;;663778;BNW&WBTW ;Objc;;663779;B># ;Cmpl;;;;;;;;;;;;;;;;;;;;;
448039;114436;Joshua 4:3;link;H<BRTM ;hif;670208;W;Conj;;670209;H<BRTM ;Pred;;670210;>WTM ;Objc;;670211;<MKM ;Cmpl;Adju;;;;;;;;;;;;;;;;
448061;114579;Joshua 4:8;link;J<BRWM ;hif;670286;W;Conj;;670287;J<BRWM ;PreO;;670288;<MM ;Adju;;670289;>L&HMLWN ;Cmpl;;;;;;;;;;;;;;;;;
448348;116254;Joshua 7:7;link;H<BRT ;hif;671182;LMH ;Ques;;671183;H<BRT ;Pred;;671184;H<BJR ;Modi;;671185;>T&H<M HZH ;Objc;;671186;>T&HJRDN ;Objc;;;;;;;;;;;;;
453130;142568;1_Samuel 2:24;link;M<BRJM ;hif;685870;M<BRJM ;PreC;;685871;<M&JHWH00;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
454790;150440;1_Samuel 16:8;link;J<BRHW ;hif;690885;W;Conj;;690886;J<BRHW ;PreO;;690887;LPNJ #MW>L ;Cmpl;;;;;;;;;;;;;;;;;;;;;
454793;150453;1_Samuel 16:9;link;J<BR ;hif;690894;W;Conj;;690895;J<BR ;Pred;;690896;J#J ;Subj;;690897;#MH ;Objc;;;;;;;;;;;;;;;;;
454796;150465;1_Samuel 16:10;link;J<BR ;hif;690904;W;Conj;;690905;J<BR ;Pred;;690906;J#J ;Subj;;690907;#B<T BNJW ;Objc;;690908;LPNJ #MW>L ;Cmpl;;;;;;;;;;;;;
455597;154204;1_Samuel 20:36;link;H<BRW00;hif;693337;LH<BRW00;PreO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
457066;161127;2_Samuel 2:8;link;J<BRHW ;hif;697813;W;Conj;;697814;J<BRHW ;PreO;;697815;MXNJM00;Cmpl;;;;;;;;;;;;;;;;;;;;;
457199;161862;2_Samuel 3:10;link;H<BJR ;hif;698238;LH<BJR ;Pred;;698239;HMMLKH ;Objc;;698240;MBJT #>WL ;Cmpl;;;;;;;;;;;;;;;;;;;;;
458108;166677;2_Samuel 12:13;link;H<BJR ;hif;701107;GM&JHWH ;Subj;;701108;H<BJR ;Pred;;701109;XV>TK ;Objc;;;;;;;;;;;;;;;;;;;;;
458212;167088;2_Samuel 12:31;link;H<BJR ;hif;701410;W;Conj;;701411;H<BJR ;Pred;;701412;>WTM ;Objc;;701413;BMLBN ;Cmpl;;;;;;;;;;;;;;;;;
459328;172351;2_Samuel 19:16;link;H<BJR ;hif;704729;LH<BJR ;Pred;;704730;>T&HMLK ;Objc;;704731;>T&HJRDN00;Objc;;;;;;;;;;;;;;;;;;;;;
459338;172411;2_Samuel 19:19;link;<BJR ;hif;704757;L<BJR ;Pred;;704758;>T&BJT HMLK ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
459446;172954;2_Samuel 19:41;link;H<BJRW ;hif;705110;W;Conj;;705111;KL&<M JHWDH WGM XYJ <M J#R>L00;Subj;;705112;H<BJRW ;Pred;;705113;>T&HMLK ;Objc;;;;;;;;;;;;;;;;;
459450;172983;2_Samuel 19:42;link;J<BRW ;hif;705125;W;Conj;;705126;J<BRW ;Pred;;705127;>T&HMLK W>T&BJTW ;Objc;;705128;>T&HJRDN ;Objc;;;;;;;;;;;;;;;;;
460010;175655;2_Samuel 24:10;link;H<BR&;hif;706687;H<BR&;Pred;;706688;N> ;Intj;;706689;>T&<WN <BDK ;Objc;;;;;;;;;;;;;;;;;;;;;
462328;188537;1_Kings 15:12;link;J<BR ;hif;713747;W;Conj;;713748;J<BR ;Pred;;713749;HQD#JM ;Objc;;713750;MN&H>RY ;Cmpl;;;;;;;;;;;;;;;;;
465898;205081;2_Kings 16:3;link;H<BJR ;hif;723983;W;Conj;;723984;GM >T&BNW ;Objc;;723985;H<BJR ;Pred;;723986;B># ;Cmpl;;723987;KT<BWT HGWJM ;Adju;;;;;;;;;;;;;
466026;205930;2_Kings 17:17;link;J<BJRW ;hif;724414;W;Conj;;724415;J<BJRW ;Pred;;724416;>T&BNJHM W>T&BNWTJHM ;Objc;;724417;B># ;Cmpl;;;;;;;;;;;;;;;;;
466583;208766;2_Kings 21:6;link;H<BJR ;hif;726086;W;Conj;;726087;H<BJR ;Pred;;726088;>T&BNW ;Objc;;726089;B># ;Cmpl;;;;;;;;;;;;;;;;;
466797;210101;2_Kings 23:10;link;H<BJR ;hif;726739;LBLTJ LH<BJR ;Pred;;726740;>J# ;Subj;;726741;>T&BNW W>T&BTW ;Objc;;726742;B># ;Cmpl;;726743;LMLK00;Adju;;;;;;;;;;;;;
474563;242441;Jeremiah 15:14;link;H<BRTJ ;hif;747776;W;Conj;;747777;H<BRTJ ;Pred;;747778;>T&>JBJK ;Objc;;747779;B>RY ;Cmpl;;;;;;;;;;;;;;;;;
476510;252274;Jeremiah 32:35;link;H<BJR ;hif;753353;LH<BJR ;Pred;;753354;>T&BNJHM W>T&BNWTJHM ;Objc;;753355;LMLK ;Cmpl;Adju;;;;;;;;;;;;;;;;;;;;
477866;259991;Jeremiah 46:17;link;H<BJR ;hif;757475;H<BJR ;Pred;;757476;HMW<D00;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
479295;266427;Ezekiel 5:1;link;H<BRT ;hif;761367;W;Conj;;761368;H<BRT ;Pred;;761369;<L&R>#K W<L&ZQNK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
480233;270656;Ezekiel 14:15;link;><BJR ;hif;764089;LW&;Conj;;764090;XJH R<H ;Objc;;764091;><BJR ;Pred;;764092;B>RY ;Cmpl;;;;;;;;;;;;;;;;;
480407;271393;Ezekiel 16:21;link;H<BJR ;hif;764591;BH<BJR ;Pred;;764592;>WTM ;Objc;;764593;LHM00;Adju;;;;;;;;;;;;;;;;;;;;;
481029;274070;Ezekiel 20:26;link;H<BJR ;hif;766396;BH<BJR ;Pred;;766397;KL&PVR RXM ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
481058;274192;Ezekiel 20:31;link;H<BJR ;hif;766482;BH<BJR ;Pred;;766483;BNJKM ;Objc;;766484;B># ;Cmpl;;;;;;;;;;;;;;;;;;;;;
481082;274319;Ezekiel 20:37;link;H<BRTJ ;hif;766551;W;Conj;;766552;H<BRTJ ;Pred;;766553;>TKM ;Objc;;766554;TXT H#BV ;Cmpl;;;;;;;;;;;;;;;;;
481578;276320;Ezekiel 23:37;link;H<BJRW ;hif;767873;W;Conj;;767874;GM >T&BNJHN ;Objc;;767878;H<BJRW ;Pred;;767879;LHM ;Adju;;767880;L>KLH00;Adju;;;;;;;;;;;;;
483089;283214;Ezekiel 37:2;link;H<BJRNJ ;hif;772198;W;Conj;;772199;H<BJRNJ ;PreO;;772200;<LJHM ;Cmpl;;772201;SBJB SBJB ;Modi;;;;;;;;;;;;;;;;;
484209;289589;Ezekiel 46:21;link;J<BJRNJ ;hif;775418;W;Conj;;775419;J<BJRNJ ;PreO;;775420;>L&>RB<T MQYW<J HXYR ;Cmpl;;;;;;;;;;;;;;;;;;;;;
484235;289736;Ezekiel 47:3;link;J<BRNJ ;hif;775496;W;Conj;;775497;J<BRNJ ;PreO;;775498;BMJM ;Adju;Cmpl;775499;MJ >PSJM00;Objc;Adju;;;;;;;;;;;;;;;;
484237;289746;Ezekiel 47:4;link;J<BRNJ ;hif;775503;W;Conj;;775504;J<BRNJ ;PreO;;775505;BMJM ;Adju;Cmpl;775506;MJM BRKJM ;Objc;Adju;;;;;;;;;;;;;;;;
484239;289756;Ezekiel 47:4;link;J<BRNJ ;hif;775510;W;Conj;;775511;J<BRNJ ;PreO;;775512;MJ MTNJM00;Objc;Cmpl;;;;;;;;;;;;;;;;;;;;
484371;290453;Ezekiel 48:14;link;J<BJR ;hif;775885;W;Conj;;775886;L> ;Nega;;775887;J<BJR ;Pred;;775888;R>#JT H>RY ;Objc;;;;;;;;;;;;;;;;;
486443;299161;Jonah 3:6;link;J<BR ;hif;781674;W;Conj;;781675;J<BR ;Pred;;781676;>DRTW ;Objc;;781677;M<LJW ;Cmpl;;;;;;;;;;;;;;;;;
488034;305729;Zechariah 3:4;link;H<BRTJ ;hif;785867;H<BRTJ ;Pred;;785868;M<LJK ;Cmpl;;785869;<WNK ;Objc;;;;;;;;;;;;;;;;;;;;;
488697;308736;Zechariah 13:2;link;><BJR ;hif;787684;W;Conj;;787685;GM >T&HNBJ>JM W>T&RWX HVM>H ;Objc;;787686;><BJR ;Pred;;787687;MN&H>RY00;Cmpl;;;;;;;;;;;;;;;;;
492943;323592;Psalms 78:13;link;J<BJRM ;hif;798078;W;Conj;;798079;J<BJRM ;PreO;;;;;;;;;;;;;;;;;;;;;;;;;
495135;331571;Psalms 119:37;link;H<BR ;hif;803525;H<BR ;Pred;;803526;<JNJ ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
495140;331586;Psalms 119:39;link;H<BR ;hif;803536;H<BR ;Pred;;803537;XRPTJ ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
495823;334029;Psalms 136:14;link;H<BJR ;hif;805247;W;Conj;;805248;H<BJR ;Pred;;805249;J#R>L ;Objc;;805250;BTWKW ;Cmpl;;;;;;;;;;;;;;;;;
496915;338044;Job 7:21;link;T<BJR ;hif;808088;W;Conj;;808089;T<BJR ;Pred;;808090;>T&<WNJ ;Objc;;;;;;;;;;;;;;;;;;;;;
503582;363210;Ecclesiastes 11:10;link;H<BR ;hif;825977;W;Conj;;825978;H<BR ;Pred;;825979;R<H ;Objc;;825980;MB#RK ;Cmpl;;;;;;;;;;;;;;;;;
504697;368649;Esther 8:2;link;H<BJR ;hif;829146;>#R ;Rela;;829147;H<BJR ;Pred;;829148;MHMN ;Cmpl;;;;;;;;;;;;;;;;;;;;;
504705;368684;Esther 8:3;link;H<BJR ;hif;829171;LH<BJR ;Pred;;829172;>T&R<T HMN H>GGJ W>T MX#BTW ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
506469;377332;Daniel 11:20;link;M<BJR ;hif;834373;M<BJR ;PreC;;834374;NWG# ;Objc;;834375;HDR MLKWT ;Cmpl;Adju;;;;;;;;;;;;;;;;;;;;
506637;378159;Ezra 1:1;link;J<BR&;hif;834862;W;Conj;;834863;J<BR&;Pred;;834864;QWL ;Objc;;834865;BKL&MLKWTW ;Loca;Cmpl;;;;;;;;;;;;;;;;
507378;382858;Ezra 10:7;link;J<BJRW ;hif;837014;W;Conj;;837015;J<BJRW ;Pred;;837016;QWL ;Objc;;837017;BJHWDH WJRW#LM ;Cmpl;;837018;LKL BNJ HGWLH ;Adju;;;;;;;;;;;;;
507548;383870;Nehemiah 2:7;link;J<BJRWNJ ;hif;837507;>#R ;Conj;;837508;J<BJRWNJ ;PreO;;;;;;;;;;;;;;;;;;;;;;;;;
508176;387575;Nehemiah 8:15;link;J<BJRW ;hif;839325;W;Conj;;839326;J<BJRW ;Pred;;839327;QWL ;Objc;;839328;BKL&<RJHM WBJRW#LM ;Cmpl;;;;;;;;;;;;;;;;;
510477;401952;1_Chronicles 21:8;link;H<BR&;hif;845977;H<BR&;Pred;;845978;N> ;Intj;;845979;>T&<WWN <BDK ;Objc;;;;;;;;;;;;;;;;;;;;;
512449;413939;2_Chronicles 15:8;link;J<BR ;hif;851802;W;Conj;;851803;J<BR ;Pred;;851804;H#QWYJM ;Objc;;851805;MKL&>RY JHWDH WBNJMN WMN&H<RJM ;Cmpl;;;;;;;;;;;;;;;;;
513847;421901;2_Chronicles 30:5;link;H<BJR ;hif;856024;LH<BJR ;Pred;;856025;QWL ;Objc;;856026;BKL&J#R>L MB>R&#B< W<D&DN ;Cmpl;;;;;;;;;;;;;;;;;;;;;
514161;423958;2_Chronicles 33:6;link;H<BJR ;hif;857011;W;Conj;;857012;HW> ;Subj;;857013;H<BJR ;Pred;;857014;>T&BNJW ;Objc;;857015;B># ;Cmpl;;857016;BGJ BN&HNM ;Loca;;;;;;;;;
514478;425957;2_Chronicles 35:23;link;H<BJRWNJ ;hif;857983;H<BJRWNJ ;PreO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
514480;425962;2_Chronicles 35:24;link;J<BJRHW ;hif;857987;W;Conj;;857988;J<BJRHW ;PreO;;857989;<BDJW ;Subj;;857990;MN&HMRKBH ;Cmpl;;;;;;;;;;;;;;;;;
514569;426520;2_Chronicles 36:22;link;J<BR&;hif;858265;W;Conj;;858266;J<BR&;Pred;;858267;QWL ;Objc;;858268;BKL&MLKWTW ;Cmpl;;;;;;;;;;;;;;;;;
484247;289777;Ezekiel 47:5;link;J<BR00;nif;775526;>#R ;Rela;;775527;L>&;Nega;;775528;J<BR00;Pred;;;;;;;;;;;;;;;;;;;;;
460933;180497;1_Kings 6:21;link;J<BR ;piel;709465;W;Conj;;709466;J<BR ;Pred;;709467;BRTWQWT ZHB ;Cmpl;BoundErr;709468;LPNJ HDBJR ;Cmpl;;;;;;;;;;;;;;;;;
497825;341240;Job 21:10;link;<BR ;piel;810610;#WRW ;Subj;;810611;<BR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
427547;5591;Genesis 12:6;link;J<BR ;qal;608168;W;Conj;;608169;J<BR ;Pred;;608170;>BRM ;Subj;;608171;B>RY ;Cmpl;;608172;<D MQWM #KM ;Cmpl;;608173;<D >LWN MWRH ;Loca;;;;;;;;;
427811;6957;Genesis 15:17;link;<BR ;qal;608981;>#R ;Rela;;608982;<BR ;Pred;;608983;BJN HGZRJM H>LH00;Cmpl;;;;;;;;;;;;;;;;;;;;;
427977;7853;Genesis 18:3;link;T<BR ;qal;609513;>L&;Nega;;609514;N> ;Intj;;609515;T<BR ;Pred;;609516;M<L <BDK00;Cmpl;;;;;;;;;;;;;;;;;
427983;7877;Genesis 18:5;link;T<BRW ;qal;609532;>XR ;Time;;609533;T<BRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
427984;7881;Genesis 18:5;link;<BRTM ;qal;609534;KJ&;Conj;;609535;<L&KN ;Adju;;609536;<BRTM ;Pred;;609537;<L&<BDKM ;Cmpl;;;;;;;;;;;;;;;;;
428667;11020;Genesis 23:16;link;<BR ;qal;611577;<BR ;PreC;;611578;LSXR00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
429826;16092;Genesis 30:32;link;><BR ;qal;615031;><BR ;Pred;;615032;BKL&Y>NK ;Cmpl;;615033;HJWM ;Time;;;;;;;;;;;;;;;;;;;;;
429952;16752;Genesis 31:21;link;J<BR ;qal;615419;W;Conj;;615420;J<BR ;Pred;;615421;>T&HNHR ;Objc;;;;;;;;;;;;;;;;;;;;;
430090;17366;Genesis 31:52;link;><BR ;qal;615833;>M&;Conj;;615834;>NJ ;Subj;;615835;L>&;Nega;;615836;><BR ;Pred;;615837;>LJK ;Cmpl;;615838;>T&HGL HZH ;Objc;;;;;;;;;
430091;17377;Genesis 31:52;link;T<BR ;qal;615839;W;Conj;;615840;>M&;Conj;;615841;>TH ;Subj;;615842;L>&;Nega;;615843;T<BR ;Pred;;615844;>LJ ;Cmpl;;615845;>T&HGL HZH W>T&HMYBH HZ>T ;Objc;;615846;LR<H00;Adju;
430142;17648;Genesis 32:11;link;<BRTJ ;qal;615993;KJ ;Conj;;615994;BMQLJ ;Adju;;615995;<BRTJ ;Pred;;615996;>T&HJRDN HZH ;Objc;;;;;;;;;;;;;;;;;
430159;17755;Genesis 32:17;link;<BRW ;qal;616048;<BRW ;Pred;;616049;LPNJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
430186;17869;Genesis 32:22;link;T<BR ;qal;616117;W;Conj;;616118;T<BR ;Pred;;616119;HMNXH ;Subj;;616120;<L&PNJW ;Cmpl;;;;;;;;;;;;;;;;;
430190;17906;Genesis 32:23;link;J<BR ;qal;616133;W;Conj;;616134;J<BR ;Pred;;616135;>T M<BR JBQ00;Objc;;;;;;;;;;;;;;;;;;;;;
430228;18037;Genesis 32:32;link;<BR ;qal;616236;K>#R ;Conj;;616237;<BR ;Pred;;616238;>T&PNW>L ;Objc;;;;;;;;;;;;;;;;;;;;;
430241;18129;Genesis 33:3;link;<BR ;qal;616281;W;Conj;;616282;HW> ;Subj;;616283;<BR ;Pred;;616284;LPNJHM ;Cmpl;;;;;;;;;;;;;;;;;
430296;18320;Genesis 33:14;link;J<BR&;qal;616428;J<BR&;Pred;;616429;N> ;Intj;;616430;>DNJ ;Subj;;616431;LPNJ <BDW ;Cmpl;;;;;;;;;;;;;;;;;
430779;20680;Genesis 37:28;link;J<BRW ;qal;617865;W;Conj;;617866;J<BRW ;Pred;;617867;>N#JM MDJNJM ;Subj;;;;;;;;;;;;;;;;;;;;;
431313;23208;Genesis 41:46;link;J<BR ;qal;619485;W;Conj;;619486;J<BR ;Pred;;619487;BKL&>RY MYRJM00;Cmpl;;;;;;;;;;;;;;;;;;;;;
432453;28306;Genesis 50:4;link;J<BRW ;qal;622822;W;Conj;;622823;J<BRW ;Pred;;622824;JMJ BKJTW ;Subj;;;;;;;;;;;;;;;;;;;;;
433781;34898;Exodus 12:12;link;<BRTJ ;qal;626829;W;Conj;;626830;<BRTJ ;Pred;;626831;B>RY&MYRJM ;Cmpl;;626832;BLJLH HZH ;Time;;;;;;;;;;;;;;;;;
433826;35204;Exodus 12:23;link;<BR ;qal;626994;W;Conj;;626995;<BR ;Pred;;626996;JHWH ;Subj;;;;;;;;;;;;;;;;;;;;;
434195;37108;Exodus 15:16;link;J<BR ;qal;628110;<D&;Conj;;628111;J<BR ;Pred;;628112;<MK ;Subj;;;;;;;;;;;;;;;;;;;;;
434197;37112;Exodus 15:16;link;J<BR ;qal;628114;<D&;Conj;;628115;J<BR ;Pred;;628116;<M&;Subj;;;;;;;;;;;;;;;;;;;;;
434438;38223;Exodus 17:5;link;<BR ;qal;628819;<BR ;Pred;;628820;LPNJ H<M ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
435758;45731;Exodus 30:13;link;<BR ;qal;633011;H;Rela;;633012;<BR ;PreC;;633013;<L&HPQDJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
435762;45754;Exodus 30:14;link;<BR ;qal;633020;H;Rela;;633021;<BR ;PreC;;633022;<L&HPQDJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
436035;47088;Exodus 32:27;link;<BRW ;qal;633775;<BRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
436183;47733;Exodus 33:22;link;<BR ;qal;634200;B<BR ;Pred;;634201;KBDJ ;Subj;;;;;;;;;;;;;;;;;;;;;;;;;
436186;47746;Exodus 33:22;link;<BRJ00;qal;634209;<D&<BRJ00;PreS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
436209;47886;Exodus 34:6;link;J<BR ;qal;634294;W;Conj;;634295;J<BR ;Pred;;634296;JHWH ;Subj;;634297;<L&PNJW ;Cmpl;;;;;;;;;;;;;;;;;
436666;50918;Exodus 38:26;link;<BR ;qal;635673;H;Rela;;635674;<BR ;PreC;;635675;<L&HPQDJM ;Cmpl;;635676;MBN <#RJM #NH WM<LH ;Adju;;;;;;;;;;;;;;;;;
439689;68245;Leviticus 26:6;link;T<BR ;qal;645068;W;Conj;;645069;XRB ;Subj;;645070;L>&;Nega;;645071;T<BR ;Pred;;645072;B>RYKM00;Cmpl;;;;;;;;;;;;;
439943;69560;Leviticus 27:32;link;J<BR ;qal;645944;>#R&;Rela;;645945;J<BR ;Pred;;645946;TXT H#BV ;Cmpl;;;;;;;;;;;;;;;;;;;;;
440410;72953;Numbers 5:14;link;<BR ;qal;647231;W;Conj;;647232;<BR ;Pred;;647233;<LJW ;Cmpl;;647234;RWX&QN>H ;Subj;;;;;;;;;;;;;;;;;
440413;72965;Numbers 5:14;link;<BR ;qal;647241;>W&;Conj;;647242;<BR ;Pred;;647243;<LJW ;Cmpl;;647244;RWX&QN>H ;Subj;;;;;;;;;;;;;;;;;
440479;73351;Numbers 5:30;link;T<BR ;qal;647477;>#R ;Rela;;647478;T<BR ;Pred;;647479;<LJW ;Cmpl;;647480;RWX QN>H ;Subj;;;;;;;;;;;;;;;;;
440499;73468;Numbers 6:5;link;J<BR ;qal;647539;KL&JMJ NDR NZRW ;Time;;647540;T<R ;Subj;;647541;L>&;Nega;;647542;J<BR ;Pred;;647543;<L&R>#W ;Cmpl;;;;;;;;;;;;;
441353;78368;Numbers 13:32;link;<BRNW ;qal;650049;>#R ;Rela;;650050;<BRNW ;Pred;;650051;BH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
441384;78535;Numbers 14:7;link;<BRNW ;qal;650142;>#R ;Rela;;650143;<BRNW ;Pred;;650144;BH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
441514;79226;Numbers 14:41;link;<BRJM ;qal;650539;LMH ZH ;Ques;;650540;>TM ;Subj;;650541;<BRJM ;PreC;;650542;>T&PJ JHWH ;Objc;;;;;;;;;;;;;;;;;
442149;82873;Numbers 20:17;link;N<BRH&;qal;652560;N<BRH&;Pred;;652561;N> ;Intj;;652562;B>RYK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
442150;82878;Numbers 20:17;link;N<BR ;qal;652563;L> ;Nega;;652564;N<BR ;Pred;;652565;B#DH WBKRM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
442154;82900;Numbers 20:17;link;N<BR ;qal;652575;<D >#R&;Conj;;652576;N<BR ;Pred;;652577;GBWLK00;Cmpl;;;;;;;;;;;;;;;;;;;;;
442156;82907;Numbers 20:18;link;T<BR ;qal;652582;L> ;Nega;;652583;T<BR ;Pred;;652584;BJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
442164;82940;Numbers 20:19;link;><BRH00;qal;652606;BRGLJ ;Cmpl;Adju;652607;><BRH00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
442166;82944;Numbers 20:20;link;T<BR ;qal;652610;L> ;Nega;;652611;T<BR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
442171;82963;Numbers 20:21;link;<BR ;qal;652622;<BR ;Pred;;652623;BGBLW ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
442280;83521;Numbers 21:22;link;><BRH ;qal;652961;><BRH ;Pred;;652962;B>RYK ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
442284;83542;Numbers 21:22;link;N<BR ;qal;652971;<D >#R&;Conj;;652972;N<BR ;Pred;;652973;GBLK00;Objc;;;;;;;;;;;;;;;;;;;;;
442286;83550;Numbers 21:23;link;<BR ;qal;652979;<BR ;Pred;;652980;BGBLW ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
442421;84164;Numbers 22:18;link;<BR ;qal;653372;L<BR ;Pred;;653373;>T&PJ JHWH >LHJ ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
442460;84342;Numbers 22:26;link;<BWR ;qal;653490;<BWR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442729;85414;Numbers 24:13;link;<BR ;qal;654277;L<BR ;Pred;;654278;>T&PJ JHWH ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
443406;90015;Numbers 32:7;link;<BR ;qal;656265;M<BR ;Pred;;656266;>L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
443451;90272;Numbers 32:21;link;<BR ;qal;656407;W;Conj;;656408;<BR ;Pred;;656409;LKM ;Adju;;656410;KL&XLWY ;Subj;;656411;>T&HJRDN ;Objc;;656412;LPNJ JHWH ;Adju;Cmpl;;;;;;;;
443470;90379;Numbers 32:27;link;J<BRW ;qal;656472;W;Conj;;656473;<BDJK KL&XLWY YB> ;Subj;;656474;J<BRW ;Pred;;656475;LPNJ JHWH ;Cmpl;;656476;LMLXMH ;Cmpl;;;;;;;;;;;;;
